Age,Gender,Education,Job_Role,Department,Experience,Salary
55.0,Male,Bachelor's,Engineer,Finance,29.0,107889
38.0,Female,Bachelor's,Analyst,Finance,13.0,70665
49.0,Female,Bachelor's,Analyst,Finance,26.0,87847
26.0,Male,Bachelor's,Manager,Operations,0.0,80808
34.0,Male,Bachelor's,Intern,HR,12.0,67502
46.0,Female,High School,Intern,HR,23.0,67237
54.0,Female,Bachelor's,Analyst,Finance,28.0,94221
,Female,High School,Engineer,HR,5.0,61879
31.0,Female,Master's,Manager,IT,5.0,83919
46.0,Female,PhD,Analyst,IT,20.0,100951
28.0,Female,PhD,Director,HR,4.0,106826
,Female,Master's,Manager,Finance,29.0,125211
28.0,Male,Master's,Intern,Marketing,2.0,49684
33.0,Male,Master's,Analyst,Finance,11.0,68493
36.0,Female,Bachelor's,Analyst,Operations,14.0,77583
26.0,Female,Master's,Director,Marketing,2.0,101202
37.0,Female,Bachelor's,Manager,Operations,15.0,92399
43.0,Female,Bachelor's,Intern,HR,17.0,58284
31.0,Female,Master's,Analyst,Operations,8.0,66063
31.0,Female,Bachelor's,Manager,HR,7.0,80499
34.0,Male,Bachelor's,Manager,Operations,10.0,83380
27.0,Male,PhD,Analyst,Marketing,2.0,70571
29.0,Female,High School,Engineer,Operations,4.0,61517
32.0,Female,Bachelor's,Manager,Finance,,81274
27.0,Female,PhD,Analyst,HR,4.0,82213
31.0,Male,Master's,Engineer,IT,7.0,75485
31.0,Male,Bachelor's,Manager,Operations,5.0,71385
48.0,Male,Bachelor's,Engineer,HR,22.0,98206
45.0,Female,Bachelor's,Intern,IT,20.0,67936
38.0,Male,Master's,Engineer,HR,15.0,90563
34.0,Female,Bachelor's,Engineer,HR,11.0,79184
42.0,Female,Bachelor's,Intern,IT,16.0,61760
32.0,Female,High School,Intern,IT,7.0,43992
,Female,High School,Analyst,Marketing,3.0,45494
46.0,Male,PhD,Director,Operations,20.0,129527
40.0,Female,Bachelor's,Analyst,Operations,16.0,75079
25.0,Female,Master's,Analyst,HR,2.0,64966
41.0,Male,High School,Engineer,Finance,17.0,79012
39.0,Female,Master's,Engineer,Finance,15.0,92255
53.0,Female,PhD,Director,HR,27.0,148970
26.0,Female,Bachelor's,Manager,Marketing,1.0,75730
38.0,Male,High School,Intern,IT,12.0,40698
25.0,Female,Bachelor's,Manager,HR,0.0,74394
44.0,Female,Master's,Engineer,Operations,21.0,101537
45.0,Male,Bachelor's,Manager,Finance,,109784
25.0,Female,Master's,Intern,Finance,2.0,50152
26.0,Female,Master's,Manager,Finance,0.0,82078
54.0,Female,Master's,Director,Marketing,29.0,139137
47.0,Female,Master's,Intern,Operations,25.0,77456
26.0,Male,High School,Analyst,Marketing,1.0,54806
43.0,Male,Bachelor's,Manager,IT,18.0,101360
43.0,Female,Bachelor's,Intern,HR,21.0,64158
51.0,Male,PhD,Intern,HR,29.0,90132
,Female,Master's,Analyst,Finance,2.0,63315
48.0,Female,Master's,Engineer,Finance,24.0,104016
49.0,Male,Bachelor's,Manager,IT,27.0,115993
24.0,Female,Bachelor's,Analyst,Marketing,0.0,60594
46.0,Female,Master's,Manager,Operations,22.0,115130
49.0,Female,Bachelor's,Engineer,IT,25.0,104937
47.0,Female,Bachelor's,Engineer,HR,23.0,91609
30.0,Male,Master's,Engineer,HR,8.0,83308
32.0,Male,High School,Engineer,Marketing,7.0,60237
26.0,Male,Bachelor's,Engineer,IT,4.0,62215
22.0,Male,Bachelor's,Engineer,Operations,,62945
40.0,Male,High School,Engineer,IT,14.0,82414
42.0,Female,PhD,Analyst,IT,16.0,94834
52.0,Male,Bachelor's,Analyst,Marketing,29.0,107100
38.0,Male,High School,Analyst,Operations,14.0,62740
31.0,Female,Bachelor's,Manager,HR,7.0,86196
,Female,Master's,Director,Finance,22.0,130325
45.0,Female,Bachelor's,Analyst,Operations,20.0,80572
48.0,Female,Bachelor's,Analyst,HR,25.0,91936
27.0,Female,High School,Manager,Marketing,2.0,66300
34.0,Male,High School,Engineer,Operations,8.0,62540
44.0,Male,Bachelor's,Intern,Operations,19.0,63933
37.0,Male,Master's,Manager,HR,13.0,96459
31.0,Female,Master's,Engineer,HR,5.0,69091
51.0,Male,High School,Engineer,IT,26.0,92226
42.0,Female,Bachelor's,Engineer,IT,19.0,79326
47.0,Male,PhD,Analyst,Operations,24.0,99992
25.0,Female,Bachelor's,Analyst,Finance,,44159
55.0,Male,Master's,Analyst,Marketing,29.0,109506
49.0,Male,High School,Director,HR,23.0,110499
52.0,Female,PhD,Engineer,IT,26.0,102941
35.0,Female,Master's,Analyst,Marketing,11.0,74653
51.0,Female,PhD,Manager,Operations,27.0,131828
28.0,Male,Master's,Engineer,HR,2.0,69993
48.0,Female,Bachelor's,Engineer,HR,23.0,104565
50.0,Female,PhD,Analyst,IT,26.0,107946
28.0,Female,Bachelor's,Manager,Finance,2.0,75768
53.0,Male,Bachelor's,Intern,HR,29.0,84134
48.0,Female,Master's,Analyst,Finance,26.0,104746
43.0,Male,Master's,Engineer,Marketing,20.0,93926
38.0,Male,PhD,Analyst,HR,16.0,85897
31.0,Male,Bachelor's,Analyst,HR,5.0,57626
37.0,Female,Master's,Engineer,Finance,14.0,82626
35.0,Male,Master's,Director,IT,10.0,110428
43.0,Female,High School,Intern,Operations,17.0,63735
52.0,Female,Bachelor's,Analyst,Marketing,27.0,89868
27.0,Female,Bachelor's,Engineer,HR,2.0,57079
50.0,Male,Bachelor's,Manager,IT,26.0,117010
40.0,Male,PhD,Engineer,HR,16.0,110218
33.0,Male,Master's,Engineer,Marketing,10.0,71393
28.0,Female,Master's,Analyst,Operations,5.0,68159
28.0,Female,PhD,Engineer,HR,4.0,87236
32.0,Male,Bachelor's,Engineer,Finance,9.0,77888
23.0,Male,Master's,Director,IT,1.0,96674
40.0,Female,Bachelor's,Director,Operations,14.0,107597
32.0,Female,Master's,Analyst,HR,10.0,71693
49.0,Female,Bachelor's,Analyst,Operations,23.0,91901
,Female,PhD,Intern,Finance,24.0,90450
35.0,Male,Bachelor's,Engineer,HR,13.0,93549
38.0,Male,Bachelor's,Intern,Operations,13.0,62233
24.0,Female,Master's,Analyst,HR,2.0,61554
50.0,Male,Bachelor's,Engineer,HR,27.0,97911
43.0,Male,Master's,Engineer,Operations,,104314
45.0,Female,Bachelor's,Intern,HR,21.0,65325
39.0,Female,Master's,Analyst,Finance,15.0,77213
36.0,Male,Bachelor's,Analyst,Operations,13.0,67684
35.0,Female,High School,Engineer,Operations,9.0,61100
44.0,Male,Bachelor's,Intern,Finance,21.0,78299
33.0,Female,Bachelor's,Intern,Finance,7.0,42484
35.0,Male,Bachelor's,Intern,Finance,11.0,55860
28.0,Female,Bachelor's,Intern,HR,4.0,40018
51.0,Male,Bachelor's,Analyst,HR,25.0,80348
47.0,Female,High School,Analyst,Marketing,25.0,78365
34.0,Female,Bachelor's,Analyst,HR,12.0,67291
46.0,Female,Master's,Engineer,Finance,23.0,112095
35.0,Female,Bachelor's,Director,Marketing,11.0,104582
24.0,Female,Bachelor's,Intern,Finance,2.0,42074
46.0,Male,Master's,Analyst,IT,22.0,94808
39.0,Male,Bachelor's,Manager,Operations,16.0,96596
44.0,Female,Master's,Intern,IT,19.0,71446
28.0,Male,Bachelor's,Engineer,Finance,4.0,64706
47.0,Male,Bachelor's,Analyst,HR,22.0,79402
53.0,Female,High School,Engineer,Operations,29.0,98981
31.0,Male,Master's,Engineer,HR,5.0,70203
37.0,Male,Master's,Manager,HR,12.0,98846
31.0,Male,High School,Engineer,Operations,5.0,68125
38.0,Male,Bachelor's,Analyst,Operations,12.0,69530
,Female,PhD,Intern,IT,14.0,74503
24.0,Male,Bachelor's,Engineer,Finance,1.0,60881
32.0,Male,Bachelor's,Engineer,HR,10.0,72694
40.0,Male,PhD,Intern,Finance,15.0,82796
39.0,Male,Master's,Analyst,Finance,17.0,84008
26.0,Female,Bachelor's,Analyst,Marketing,1.0,48950
32.0,Male,Master's,Director,IT,9.0,105982
35.0,Female,Master's,Engineer,HR,12.0,83568
50.0,Female,Bachelor's,Director,Operations,27.0,127061
32.0,Female,Bachelor's,Engineer,Operations,7.0,73034
29.0,Female,Bachelor's,Analyst,Finance,6.0,62059
37.0,Female,PhD,Engineer,IT,15.0,92903
42.0,Male,Master's,Analyst,IT,16.0,82668
33.0,Male,High School,Director,HR,8.0,92812
52.0,Female,Master's,Manager,HR,26.0,120194
48.0,Female,Bachelor's,Intern,Finance,26.0,83738
31.0,Male,High School,Director,Finance,7.0,91748
51.0,Male,Bachelor's,Analyst,Finance,28.0,97433
46.0,Female,Bachelor's,Director,Marketing,24.0,116643
43.0,Male,Master's,Manager,IT,19.0,101392
29.0,Male,Bachelor's,Manager,Finance,4.0,81421
48.0,Female,Master's,Director,IT,26.0,122855
29.0,Female,Bachelor's,Manager,Operations,4.0,77020
52.0,Female,High School,Engineer,Operations,26.0,92856
50.0,Female,PhD,Manager,IT,24.0,129741
48.0,Female,Bachelor's,Engineer,Operations,23.0,96960
38.0,Male,Bachelor's,Analyst,Operations,12.0,75267
41.0,Female,Bachelor's,Manager,Operations,15.0,93020
48.0,Male,Master's,Analyst,HR,25.0,90949
46.0,Female,Bachelor's,Analyst,HR,21.0,92824
51.0,Female,Bachelor's,Analyst,IT,26.0,88238
49.0,Female,High School,Manager,IT,25.0,104151
,Female,Bachelor's,Engineer,Marketing,10.0,74182
36.0,Female,Master's,Director,HR,14.0,110587
48.0,Female,Bachelor's,Engineer,IT,25.0,98714
,Male,Bachelor's,Engineer,HR,16.0,91249
39.0,Female,Bachelor's,Engineer,Marketing,14.0,81891
45.0,Female,Bachelor's,Manager,IT,22.0,94542
48.0,Male,PhD,Engineer,IT,24.0,108488
37.0,Male,Bachelor's,Intern,IT,11.0,63930
25.0,Female,PhD,Intern,IT,3.0,45833
29.0,Male,Bachelor's,Director,Finance,3.0,86855
45.0,Male,Bachelor's,Intern,HR,20.0,70198
40.0,Female,Master's,Engineer,HR,,94820
39.0,Female,Bachelor's,Engineer,HR,14.0,85433
33.0,Male,Master's,Manager,Marketing,,96968
51.0,Female,PhD,Manager,Finance,26.0,127902
45.0,Male,High School,Intern,HR,,54893
45.0,Male,High School,Manager,HR,19.0,93403
32.0,Male,Master's,Intern,IT,7.0,62469
32.0,Male,Bachelor's,Engineer,IT,10.0,68707
43.0,Female,Bachelor's,Director,IT,20.0,113707
45.0,Female,High School,Manager,HR,23.0,100594
41.0,Female,High School,Manager,IT,16.0,86721
27.0,Female,Master's,Engineer,HR,2.0,70378
31.0,Female,High School,Director,Marketing,6.0,89033
36.0,Female,Bachelor's,Intern,Marketing,11.0,55165
26.0,Female,Master's,Analyst,Operations,0.0,62739
33.0,Female,Bachelor's,Manager,Finance,10.0,91769
30.0,Female,High School,Engineer,IT,4.0,65178
31.0,Female,Master's,Intern,IT,5.0,50265
38.0,Female,High School,Engineer,Finance,13.0,86528
49.0,Female,Master's,Analyst,Finance,27.0,90107
50.0,Male,Master's,Engineer,Operations,28.0,116018
40.0,Female,Bachelor's,Manager,Finance,16.0,92923
45.0,Female,Bachelor's,Analyst,HR,22.0,74802
48.0,Female,Bachelor's,Manager,IT,24.0,118351
50.0,Female,Bachelor's,Intern,Finance,24.0,72142
26.0,Female,Master's,Intern,HR,2.0,42623
27.0,Male,Master's,Analyst,Finance,3.0,60481
53.0,Male,Bachelor's,Intern,HR,29.0,78093
23.0,Female,Master's,Manager,Marketing,0.0,81193
50.0,Female,PhD,Analyst,HR,28.0,106359
25.0,Female,PhD,Analyst,Operations,3.0,63703
37.0,Male,Bachelor's,Analyst,HR,13.0,69817
43.0,Female,Bachelor's,Director,Finance,20.0,115934
,Female,Bachelor's,Analyst,Marketing,6.0,67116
45.0,Male,PhD,Analyst,Marketing,20.0,103228
45.0,Male,High School,Director,HR,,112529
28.0,Female,Bachelor's,Manager,Finance,6.0,85302
23.0,Female,Bachelor's,Director,Marketing,0.0,80758
50.0,Male,Bachelor's,Manager,HR,27.0,117795
23.0,Female,Bachelor's,Analyst,HR,1.0,65164
47.0,Female,PhD,Intern,HR,22.0,81276
27.0,Male,High School,Analyst,Marketing,2.0,41945
41.0,Female,Bachelor's,Manager,IT,17.0,100728
34.0,Male,High School,Manager,Finance,10.0,81924
33.0,Female,Bachelor's,Analyst,Operations,11.0,67071
,Female,Bachelor's,Intern,Operations,13.0,54069
30.0,Male,Bachelor's,Engineer,Finance,8.0,66990
52.0,Male,Bachelor's,Analyst,IT,27.0,86217
35.0,Male,Bachelor's,Intern,Finance,9.0,55651
36.0,Male,High School,Manager,HR,12.0,94168
47.0,Male,Bachelor's,Manager,Finance,23.0,111185
49.0,Male,PhD,Engineer,Finance,23.0,110813
24.0,Male,PhD,Director,Marketing,2.0,109135
50.0,Male,Bachelor's,Analyst,Operations,,82215
50.0,Male,Bachelor's,Engineer,Operations,25.0,99341
34.0,Female,PhD,Engineer,HR,8.0,87019
48.0,Female,High School,Analyst,HR,23.0,75084
49.0,Male,Master's,Manager,Marketing,27.0,119676
25.0,Female,PhD,Engineer,HR,1.0,73948
47.0,Male,High School,Engineer,IT,22.0,95501
33.0,Male,Bachelor's,Analyst,Marketing,7.0,57387
49.0,Female,PhD,Manager,Marketing,27.0,127366
30.0,Male,Bachelor's,Director,Finance,6.0,94711
32.0,Male,High School,Engineer,Finance,8.0,67035
34.0,Male,Bachelor's,Manager,IT,12.0,100071
28.0,Male,Bachelor's,Analyst,Marketing,6.0,59852
,Female,Master's,Manager,Marketing,27.0,125268
31.0,Male,Master's,Analyst,Finance,6.0,57768
23.0,Female,PhD,Engineer,Operations,0.0,79523
25.0,Female,Bachelor's,Manager,Operations,1.0,71702
54.0,Male,Bachelor's,Intern,Finance,29.0,77792
46.0,Female,Bachelor's,Engineer,HR,20.0,86058
52.0,Female,Bachelor's,Director,Marketing,28.0,126320
,Female,Bachelor's,Manager,IT,28.0,117915
52.0,Female,PhD,Intern,Operations,26.0,95159
53.0,Male,Master's,Engineer,HR,29.0,114492
39.0,Male,Bachelor's,Engineer,Marketing,16.0,82884
49.0,Male,Master's,Intern,HR,27.0,82875
32.0,Female,Bachelor's,Analyst,Marketing,9.0,61412
38.0,Female,Bachelor's,Analyst,Marketing,14.0,71536
38.0,Male,Master's,Analyst,Finance,15.0,72653
46.0,Female,Bachelor's,Director,Finance,22.0,117713
44.0,Female,PhD,Analyst,IT,20.0,94139
35.0,Male,Master's,Intern,IT,12.0,65767
43.0,Female,Bachelor's,Engineer,HR,20.0,106151
33.0,Female,Master's,Analyst,Finance,7.0,68442
34.0,Male,Bachelor's,Engineer,Marketing,8.0,74059
50.0,Male,Bachelor's,Analyst,Finance,25.0,90799
24.0,Male,Bachelor's,Manager,Marketing,0.0,72988
51.0,Male,Bachelor's,Manager,Finance,,113651
28.0,Male,Master's,Engineer,Marketing,3.0,81036
50.0,Male,Bachelor's,Analyst,HR,26.0,87537
42.0,Male,Master's,Manager,Finance,17.0,115118
,Female,Bachelor's,Director,Operations,29.0,130467
49.0,Male,Bachelor's,Manager,Operations,24.0,113985
47.0,Female,Master's,Director,Marketing,24.0,135141
25.0,Male,Bachelor's,Analyst,HR,0.0,56617
24.0,Female,Bachelor's,Intern,Marketing,2.0,46682
31.0,Female,Bachelor's,Engineer,HR,9.0,82459
48.0,Female,Bachelor's,Analyst,IT,23.0,85356
23.0,Female,High School,Director,Finance,1.0,75986
42.0,Female,Master's,Intern,HR,17.0,72007
26.0,Male,Bachelor's,Manager,Marketing,,70121
37.0,Male,Bachelor's,Analyst,IT,12.0,66350
42.0,Male,PhD,Engineer,Marketing,20.0,105040
53.0,Female,Bachelor's,Engineer,Operations,29.0,98031
33.0,Female,Master's,Intern,Operations,8.0,62602
47.0,Female,High School,Analyst,Finance,22.0,81673
51.0,Male,Bachelor's,Director,Finance,28.0,124354
45.0,Female,Master's,Engineer,IT,,106198
27.0,Female,Bachelor's,Director,Operations,1.0,100792
23.0,Male,Master's,Intern,HR,1.0,53458
28.0,Male,Bachelor's,Engineer,Operations,4.0,62868
52.0,Male,High School,Engineer,Finance,,98982
38.0,Female,Bachelor's,Director,Marketing,13.0,104645
44.0,Female,Bachelor's,Engineer,IT,22.0,99360
48.0,Male,Master's,Manager,Operations,22.0,126562
50.0,Female,Bachelor's,Manager,HR,24.0,109661
25.0,Female,PhD,Analyst,HR,2.0,76057
35.0,Female,PhD,Director,HR,13.0,117735
26.0,Female,Bachelor's,Analyst,IT,0.0,47591
34.0,Male,Bachelor's,Intern,HR,8.0,40120
39.0,Female,Master's,Engineer,HR,15.0,100627
39.0,Female,PhD,Manager,Operations,16.0,105698
30.0,Male,Bachelor's,Engineer,IT,7.0,66842
52.0,Female,Bachelor's,Engineer,Marketing,29.0,106634
40.0,Female,Bachelor's,Engineer,Marketing,14.0,93248
54.0,Male,Master's,Manager,HR,29.0,115985
,Female,Bachelor's,Manager,Finance,20.0,105846
33.0,Male,Master's,Intern,IT,7.0,49380
28.0,Female,High School,Engineer,Finance,6.0,71386
31.0,Female,High School,Manager,IT,8.0,78852
24.0,Female,Bachelor's,Director,IT,1.0,95277
48.0,Male,Bachelor's,Analyst,Operations,24.0,82185
32.0,Female,Bachelor's,Engineer,HR,9.0,73220
30.0,Female,Bachelor's,Engineer,Operations,4.0,63330
37.0,Male,Bachelor's,Engineer,Finance,15.0,91743
44.0,Female,Bachelor's,Engineer,Finance,20.0,99111
,Female,Bachelor's,Manager,Marketing,0.0,70722
31.0,Female,PhD,Analyst,Operations,5.0,78378
33.0,Male,Bachelor's,Manager,Operations,9.0,86987
35.0,Male,Bachelor's,Intern,Operations,9.0,41784
51.0,Male,Bachelor's,Manager,Marketing,25.0,114016
47.0,Female,PhD,Manager,Operations,25.0,131779
40.0,Male,Bachelor's,Analyst,Operations,,82512
34.0,Female,Master's,Intern,Operations,12.0,64361
48.0,Male,Master's,Engineer,Operations,25.0,105792
42.0,Male,Master's,Manager,Finance,18.0,106517
24.0,Female,High School,Intern,HR,2.0,37522
38.0,Male,Master's,Manager,Finance,12.0,102103
26.0,Male,High School,Manager,Operations,3.0,67316
48.0,Female,Bachelor's,Engineer,IT,24.0,99416
50.0,Female,Master's,Analyst,IT,28.0,103613
29.0,Female,Bachelor's,Director,Marketing,7.0,100222
35.0,Female,Master's,Analyst,Finance,11.0,74494
43.0,Female,High School,Manager,Marketing,21.0,103718
47.0,Female,Master's,Analyst,Marketing,23.0,88559
47.0,Female,Bachelor's,Intern,IT,23.0,72742
42.0,Female,Bachelor's,Analyst,Finance,16.0,78664
48.0,Male,High School,Engineer,HR,24.0,91555
25.0,Female,PhD,Manager,Finance,0.0,90418
48.0,Male,High School,Engineer,Marketing,26.0,89273
27.0,Female,Bachelor's,Engineer,Operations,1.0,57061
31.0,Female,Bachelor's,Engineer,Marketing,8.0,70575
47.0,Male,Master's,Engineer,Finance,22.0,108863
,Male,Bachelor's,Engineer,IT,25.0,96238
23.0,Male,High School,Engineer,Finance,0.0,54005
41.0,Female,Bachelor's,Manager,HR,18.0,110949
52.0,Female,Bachelor's,Analyst,Operations,29.0,98638
39.0,Female,Bachelor's,Intern,Operations,16.0,61245
30.0,Female,Bachelor's,Engineer,Marketing,,66770
40.0,Male,Master's,Analyst,Finance,,86201
42.0,Female,Bachelor's,Engineer,IT,19.0,88789
48.0,Male,Bachelor's,Intern,HR,23.0,72540
46.0,Female,Bachelor's,Analyst,Marketing,24.0,85056
33.0,Female,PhD,Manager,Finance,11.0,114696
29.0,Male,PhD,Engineer,IT,3.0,82460
39.0,Female,Master's,Analyst,Finance,14.0,77379
27.0,Male,Bachelor's,Director,IT,2.0,92471
37.0,Female,High School,Engineer,Finance,13.0,83237
29.0,Female,Bachelor's,Engineer,Finance,3.0,60392
43.0,Female,Bachelor's,Director,Marketing,,114726
30.0,Female,Bachelor's,Manager,Finance,5.0,77355
,Female,Master's,Intern,Finance,16.0,77178
42.0,Male,Master's,Manager,Marketing,17.0,101929
32.0,Female,Master's,Manager,Marketing,7.0,96554
41.0,Female,Bachelor's,Director,Operations,18.0,109325
41.0,Female,Master's,Analyst,Operations,19.0,94713
33.0,Female,Bachelor's,Director,Marketing,11.0,114588
39.0,Male,High School,Manager,HR,16.0,96154
40.0,Female,Master's,Analyst,IT,18.0,84786
24.0,Male,High School,Engineer,Marketing,0.0,47977
34.0,Male,Bachelor's,Analyst,Operations,10.0,65959
35.0,Male,Bachelor's,Manager,Finance,9.0,88804
37.0,Male,Master's,Engineer,Marketing,15.0,104147
26.0,Male,Master's,Intern,Marketing,4.0,52668
40.0,Female,Bachelor's,Analyst,Operations,16.0,70443
53.0,Male,Master's,Manager,Operations,27.0,123524
34.0,Male,Bachelor's,Analyst,HR,8.0,60083
46.0,Male,Bachelor's,Manager,Operations,22.0,106528
50.0,Male,Master's,Manager,Operations,26.0,131814
30.0,Male,Master's,Manager,Operations,7.0,88263
50.0,Male,PhD,Director,Finance,24.0,142807
35.0,Female,Bachelor's,Intern,Marketing,9.0,49928
30.0,Female,Master's,Analyst,Marketing,7.0,68326
26.0,Male,Master's,Engineer,Operations,2.0,72937
45.0,Male,PhD,Manager,HR,22.0,118160
45.0,Male,Bachelor's,Engineer,Operations,22.0,97942
54.0,Male,Master's,Analyst,HR,29.0,90212
48.0,Male,Bachelor's,Manager,Marketing,22.0,105496
,Female,Bachelor's,Engineer,HR,11.0,79975
48.0,Female,Bachelor's,Engineer,HR,23.0,99389
28.0,Female,Bachelor's,Director,IT,3.0,93154
51.0,Female,Bachelor's,Engineer,HR,26.0,95357
,Female,Master's,Analyst,HR,21.0,87416
40.0,Female,Bachelor's,Analyst,Finance,17.0,76205
46.0,Male,Master's,Intern,Marketing,22.0,75246
34.0,Male,Bachelor's,Intern,Operations,8.0,50886
46.0,Female,High School,Manager,IT,20.0,98703
26.0,Male,Bachelor's,Engineer,HR,3.0,63790
25.0,Female,Bachelor's,Intern,Finance,1.0,42712
29.0,Female,Bachelor's,Manager,Finance,6.0,81729
40.0,Female,Bachelor's,Director,Operations,17.0,107418
25.0,Male,Bachelor's,Director,Operations,1.0,94105
50.0,Male,Bachelor's,Engineer,Marketing,24.0,95579
25.0,Female,Bachelor's,Engineer,HR,1.0,56316
35.0,Male,Bachelor's,Analyst,Finance,9.0,60944
24.0,Female,High School,Engineer,IT,2.0,58232
40.0,Male,PhD,Director,Marketing,18.0,130683
23.0,Male,Master's,Intern,HR,,42052
50.0,Female,Master's,Manager,Operations,25.0,122611
28.0,Female,High School,Engineer,HR,2.0,56787
34.0,Female,Master's,Analyst,Operations,8.0,62746
34.0,Female,Master's,Analyst,HR,10.0,64641
36.0,Male,Master's,Engineer,IT,10.0,86059
50.0,Female,High School,Engineer,Marketing,26.0,91393
27.0,Male,Master's,Manager,Operations,2.0,80577
28.0,Female,Master's,Analyst,IT,4.0,60898
33.0,Male,Bachelor's,Intern,Finance,11.0,54008
38.0,Female,Master's,Engineer,IT,14.0,90387
46.0,Female,Bachelor's,Director,IT,22.0,118394
,Female,Bachelor's,Engineer,IT,16.0,85258
41.0,Male,High School,Analyst,Operations,15.0,74360
52.0,Male,Master's,Director,Finance,29.0,134948
39.0,Female,High School,Manager,Marketing,,93646
37.0,Male,Bachelor's,Engineer,IT,14.0,86040
51.0,Female,Bachelor's,Engineer,Operations,25.0,96594
34.0,Male,Bachelor's,Analyst,Operations,12.0,59506
24.0,Female,High School,Manager,Marketing,1.0,65400
39.0,Female,Master's,Intern,HR,16.0,61716
25.0,Male,Master's,Analyst,Finance,0.0,48938
54.0,Male,Bachelor's,Engineer,Finance,29.0,102955
51.0,Male,High School,Intern,IT,29.0,73896
33.0,Female,High School,Engineer,HR,,66428
27.0,Male,Master's,Manager,Finance,3.0,78345
34.0,Male,Bachelor's,Engineer,IT,9.0,69427
36.0,Male,Bachelor's,Manager,HR,11.0,91252
49.0,Male,High School,Engineer,Operations,27.0,97598
24.0,Male,Master's,Engineer,IT,2.0,68828
26.0,Female,Master's,Analyst,HR,0.0,57859
42.0,Female,Master's,Manager,Marketing,18.0,110030
26.0,Male,Master's,Manager,Finance,0.0,90634
41.0,Female,High School,Manager,IT,18.0,100906
25.0,Male,High School,Manager,Operations,3.0,73478
50.0,Male,High School,Analyst,IT,26.0,70760
36.0,Female,Bachelor's,Analyst,Finance,12.0,75391
52.0,Female,High School,Director,Finance,26.0,119364
